N,long_orig,lat_orig,name,fclass,additional_info,zone,buckets,time_windows,closed,type,id,lat_snapped_trucktest,long_snapped_trucktest,snapped_dist_trucktest
2368.0,-73.97163937,40.62859056,1720,0.0,1720.0,BK2_3,5.0,,0.0,Customer,,40.628596,-73.971588,4.617396819
2369.0,-73.97163937,40.62859056,1599,0.0,1599.0,BK2_3,1.0,,0.0,Customer,,40.628596,-73.971588,4.617396819
2370.0,-73.87270559,40.66065791,1203,1.0,1203.0,BK4,1.0,,0.0,Customer,,40.66063,-73.872775,6.865429087
2371.0,-73.95992254,40.67104246,1970,1.0,1970.0,BK2_3,1.0,,0.0,Customer,,40.671077,-73.95991,3.932295444
2372.0,-74.00892125,40.65363677,1619,1.0,1619.0,BK2_3,1.0,,0.0,Customer,,40.653546,-74.008769,16.215973564
2373.0,-73.92705149,40.68854697,691,1.0,691.0,BK1,1.0,,0.0,Customer,,40.688529,-73.927187,11.885906008
2374.0,-73.87046441,40.67081522,1269,1.0,1269.0,BK4,1.0,,0.0,Customer,,40.670838,-73.870308,13.766887534
2375.0,-73.96299572,40.67768491,1810,1.0,1810.0,BK2_3,1.0,,0.0,Customer,,40.677401,-73.963099,32.694907828
2376.0,-73.96305156,40.70898936,211,1.0,211.0,BK1,1.0,,0.0,Customer,,40.708599,-73.963129,43.696969664
2377.0,-74.00027561,40.67832603,1465,1.0,1465.0,BK2_3,1.0,,0.0,Customer,,40.678281,-74.000112,14.659522961
2378.0,-73.91280956,40.68871197,975,1.0,975.0,BK1,1.0,,0.0,Customer,,40.688745,-73.91278,4.41553157
2379.0,-73.9773793,40.69291905,389,1.0,389.0,BK2_3,1.0,,0.0,Customer,,40.692883,-73.97772,29.138494346
2380.0,-73.95515156,40.66108411,2026,1.0,2026.0,BK2_3,1.0,,0.0,Customer,,40.661291,-73.955177,23.179245925
2381.0,-73.98992525,40.69416375,432,1.0,432.0,BK2_3,1.0,,0.0,Customer,,40.694069,-73.990448,45.707036416
2382.0,-73.98992525,40.69416375,434,1.0,434.0,BK2_3,1.0,,0.0,Customer,,40.694069,-73.990448,45.707036416
2383.0,-73.98992525,40.69416375,284,1.0,284.0,BK2_3,1.0,,0.0,Customer,,40.694069,-73.990448,45.707036416
2384.0,-73.98992525,40.69416375,440,1.0,440.0,BK2_3,1.0,,0.0,Customer,,40.694069,-73.990448,45.707036416
2385.0,-73.98992525,40.69416375,431,1.0,431.0,BK2_3,1.0,,0.0,Customer,,40.694069,-73.990448,45.707036416
2386.0,-73.98992525,40.69416375,460,1.0,460.0,BK2_3,1.0,,0.0,Customer,,40.694069,-73.990448,45.707036416
2387.0,-73.98992525,40.69416375,435,1.0,435.0,BK2_3,1.0,,0.0,Customer,,40.694069,-73.990448,45.707036416
2388.0,-73.87864109,40.68445478,1272,1.0,1272.0,BK4,1.0,,0.0,Customer,,40.684479,-73.878479,13.766887534
2389.0,-73.91407743,40.67900759,605,0.0,605.0,BK1,1.0,,0.0,Customer,,40.679167,-73.914109,17.849766494
2390.0,-73.91407743,40.67900759,813,0.0,813.0,BK1,5.0,,0.0,Customer,,40.679167,-73.914109,17.849766494
2391.0,-73.91407743,40.67900759,579,0.0,579.0,BK1,1.0,,0.0,Customer,,40.679167,-73.914109,17.849766494
2392.0,-73.95687878,40.67873687,1857,1.0,1857.0,BK2_3,1.0,,0.0,Customer,,40.678698,-73.956894,4.619340774
2393.0,-73.92824181,40.68532457,2136,0.0,2136.0,BK4,1.0,,0.0,Customer,,40.685046,-73.92819,31.451262191
2394.0,-73.92824181,40.68532457,2111,0.0,2111.0,BK4,1.0,,0.0,Customer,,40.685046,-73.92819,31.451262191
2395.0,-73.92824181,40.68532457,2215,0.0,2215.0,BK4,5.0,,0.0,Customer,,40.685046,-73.92819,31.451262191
2396.0,-74.00027561,40.67832603,1464,1.0,1464.0,BK2_3,1.0,,0.0,Customer,,40.678281,-74.000112,14.659522961
2397.0,-73.9214129,40.65297329,2407,1.0,2407.0,BK2_3,1.0,,0.0,Customer,,40.652947,-73.921834,35.96500352
2398.0,-73.95783262,40.65993648,2050,1.0,2050.0,BK2_3,1.0,,0.0,Customer,,40.659667,-73.957803,29.861113206
2399.0,-73.93217364,40.69930105,923,1.0,923.0,BK1,1.0,,0.0,Customer,,40.699152,-73.932063,19.25707712
2400.0,-73.93220423,40.69041206,655,1.0,655.0,BK1,1.0,,0.0,Customer,,40.690577,-73.932238,18.643567275
2401.0,-74.00892125,40.65363677,1661,1.0,1661.0,BK2_3,1.0,,0.0,Customer,,40.653546,-74.008769,16.215973564
2402.0,-74.00892125,40.65363677,1660,1.0,1660.0,BK2_3,1.0,,0.0,Customer,,40.653546,-74.008769,16.215973564
2403.0,-73.96287157,40.68452395,558,0.0,558.0,BK2_3,5.0,,0.0,Customer,,40.684509,-73.963019,12.30406526
2404.0,-73.96287157,40.68452395,315,0.0,315.0,BK2_3,1.0,,0.0,Customer,,40.684509,-73.963019,12.30406526
2405.0,-73.96287157,40.68452395,331,0.0,331.0,BK2_3,1.0,,0.0,Customer,,40.684509,-73.963019,12.30406526
2406.0,-73.95893089,40.73279453,199,1.0,199.0,BK1,1.0,,0.0,Customer,,40.732643,-73.958906,17.120942671
2407.0,-73.8597631,40.66495358,1265,1.0,1265.0,BK4,1.0,,0.0,Customer,,40.664953,-73.859897,11.247257492
2408.0,-73.8597631,40.66495358,1190,1.0,1190.0,BK4,1.0,,0.0,Customer,,40.664953,-73.859897,11.247257492
2409.0,-73.96526587,40.6988044,630,1.0,630.0,BK1,1.0,,0.0,Customer,,40.69898,-73.966015,66.54984376
2410.0,-73.96526587,40.6988044,628,1.0,628.0,BK1,1.0,,0.0,Customer,,40.69898,-73.966015,66.54984376
2411.0,-73.90195548,40.65322921,1249,1.0,1249.0,BK4,1.0,,0.0,Customer,,40.653316,-73.902054,12.782723138
2412.0,-73.95687878,40.67873687,1814,1.0,1814.0,BK2_3,1.0,,0.0,Customer,,40.678698,-73.956894,4.619340774
2413.0,-73.90663419,40.62546526,2728,0.0,2728.0,BK4,1.0,,0.0,Customer,,40.624759,-73.907181,91.169469492
2414.0,-73.90663419,40.62546526,2672,0.0,2672.0,BK4,1.0,,0.0,Customer,,40.624759,-73.907181,91.169469492
2415.0,-73.90663419,40.62546526,2963,0.0,2963.0,BK4,5.0,,0.0,Customer,,40.624759,-73.907181,91.169469492
2416.0,-73.93175438,40.64801013,2466,1.0,2466.0,BK2_3,1.0,,0.0,Customer,,40.64808,-73.931763,7.802555735
2417.0,-73.99127797,40.68421742,1571,0.0,1571.0,BK2_3,5.0,,0.0,Customer,,40.683905,-73.991491,38.870886995
2418.0,-73.99127797,40.68421742,1417,0.0,1417.0,BK2_3,1.0,,0.0,Customer,,40.683905,-73.991491,38.870886995
2419.0,-73.99127797,40.68421742,1432,0.0,1432.0,BK2_3,1.0,,0.0,Customer,,40.683905,-73.991491,38.870886995
2420.0,-73.95078665,40.67057561,1850,1.0,1850.0,BK2_3,1.0,,0.0,Customer,,40.670767,-73.950772,21.485808779
2421.0,-73.95344269,40.70971699,213,1.0,213.0,BK1,1.0,,0.0,Customer,,40.710038,-73.95324,39.630914697
2422.0,-73.92568432,40.65778541,2338,1.0,2338.0,BK2_3,1.0,,0.0,Customer,,40.657843,-73.92559,10.170079094
2423.0,-73.94310933,40.67596825,1815,1.0,1815.0,BK2_3,1.0,,0.0,Customer,,40.675723,-73.943131,27.275634171
2424.0,-73.94310933,40.67596825,1853,1.0,1853.0,BK2_3,1.0,,0.0,Customer,,40.675723,-73.943131,27.275634171
2425.0,-73.95469784,40.65985678,2094,1.0,2094.0,BK2_3,1.0,,0.0,Customer,,40.65986,-73.954698,0.5616296820000001
2426.0,-73.95469784,40.65985678,2008,1.0,2008.0,BK2_3,1.0,,0.0,Customer,,40.65986,-73.954698,0.5616296820000001
2427.0,-73.8765897,40.65278954,1308,1.0,1308.0,BK4,1.0,,0.0,Customer,,40.652696,-73.876514,12.126545032
2428.0,-73.8765897,40.65278954,1381,0.0,1381.0,BK4,5.0,,0.0,Customer,,40.652696,-73.876514,12.126545032
2429.0,-73.8765897,40.65278954,1183,0.0,1183.0,BK4,1.0,,0.0,Customer,,40.652696,-73.876514,12.126545032
2430.0,-73.8765897,40.65278954,1123,0.0,1123.0,BK4,1.0,,0.0,Customer,,40.652696,-73.876514,12.126545032
2431.0,-73.8765897,40.65278954,1044,1.0,1044.0,BK4,1.0,,0.0,Customer,,40.652696,-73.876514,12.126545032
2432.0,-73.95890451,40.68441106,406,1.0,406.0,BK2_3,1.0,,0.0,Customer,,40.684511,-73.958928,11.342386234
2433.0,-73.98693634,40.68042902,1559,0.0,1559.0,BK2_3,5.0,,0.0,Customer,,40.680291,-73.986589,33.198639274
2434.0,-73.98693634,40.68042902,1405,0.0,1405.0,BK2_3,1.0,,0.0,Customer,,40.680291,-73.986589,33.198639274
2435.0,-73.98693634,40.68042902,1420,0.0,1420.0,BK2_3,1.0,,0.0,Customer,,40.680291,-73.986589,33.198639274
2436.0,-73.93774912,40.70060024,884,1.0,884.0,BK1,1.0,,0.0,Customer,,40.700385,-73.937964,29.846687805
2437.0,-73.93774912,40.70060024,1032,1.0,1032.0,BK1,1.0,,0.0,Customer,,40.700385,-73.937964,29.846687805
2438.0,-73.93774912,40.70060024,880,1.0,880.0,BK1,1.0,,0.0,Customer,,40.700385,-73.937964,29.846687805
2439.0,-73.93774912,40.70060024,827,1.0,827.0,BK1,1.0,,0.0,Customer,,40.700385,-73.937964,29.846687805
2440.0,-73.93774912,40.70060024,885,1.0,885.0,BK1,1.0,,0.0,Customer,,40.700385,-73.937964,29.846687805
2441.0,-73.93390617,40.62222057,2479,1.0,2479.0,BK2_3,1.0,,0.0,Customer,,40.622196,-73.933881,3.370866924
2442.0,-73.87197622,40.65650361,1142,0.0,1142.0,BK4,1.0,,0.0,Customer,,40.656539,-73.871893,8.351788718
2443.0,-73.87197622,40.65650361,1339,0.0,1339.0,BK4,5.0,,0.0,Customer,,40.656539,-73.871893,8.351788718
2444.0,-73.87197622,40.65650361,1082,0.0,1082.0,BK4,1.0,,0.0,Customer,,40.656539,-73.871893,8.351788718
2445.0,-73.92824181,40.68532457,2166,1.0,2166.0,BK4,1.0,,0.0,Customer,,40.685046,-73.92819,31.451262191
2446.0,-73.94652941,40.72086479,48,0.0,48.0,BK1,1.0,,0.0,Customer,,40.720856,-73.94655,1.633124199
2447.0,-73.94652941,40.72086479,240,0.0,240.0,BK1,5.0,,0.0,Customer,,40.720856,-73.94655,1.633124199
2448.0,-73.94652941,40.72086479,22,0.0,22.0,BK1,1.0,,0.0,Customer,,40.720856,-73.94655,1.633124199
2449.0,-74.00434163,40.66971107,1434,1.0,1434.0,BK2_3,1.0,,0.0,Customer,,40.669692,-74.004267,6.639139157
2450.0,-74.00434163,40.66971107,1435,1.0,1435.0,BK2_3,1.0,,0.0,Customer,,40.669692,-74.004267,6.639139157
2451.0,-73.97695254,40.6907171,386,1.0,386.0,BK2_3,1.0,,0.0,Customer,,40.690031,-73.977304,81.681293222
2452.0,-73.91810083,40.68986064,569,0.0,569.0,BK1,1.0,,0.0,Customer,,40.689894,-73.918156,6.121806614
2453.0,-73.91810083,40.68986064,803,0.0,803.0,BK1,5.0,,0.0,Customer,,40.689894,-73.918156,6.121806614
2454.0,-73.91810083,40.68986064,595,0.0,595.0,BK1,1.0,,0.0,Customer,,40.689894,-73.918156,6.121806614
2455.0,-73.87046441,40.67081522,1239,1.0,1239.0,BK4,1.0,,0.0,Customer,,40.670838,-73.870308,13.766887534
2456.0,-74.00424022,40.67587488,1463,1.0,1463.0,BK2_3,1.0,,0.0,Customer,,40.675842,-74.004259,4.143866504
2457.0,-73.98985281,40.69267361,320,0.0,320.0,BK2_3,1.0,,0.0,Customer,,40.692392,-73.989924,31.776056273000002
2458.0,-73.98985281,40.69267361,304,0.0,304.0,BK2_3,1.0,,0.0,Customer,,40.692392,-73.989924,31.776056273000002
2459.0,-73.98985281,40.69267361,546,0.0,546.0,BK2_3,5.0,,0.0,Customer,,40.692392,-73.989924,31.776056273000002
2460.0,-73.98048755,40.69489831,387,1.0,387.0,BK2_3,1.0,,0.0,Customer,,40.694923,-73.980176,26.200764841
2461.0,-73.97296093,40.67432525,1467,1.0,1467.0,BK2_3,1.0,,0.0,Customer,,40.674299,-73.972978,3.126167984
2462.0,-73.95994321,40.69266921,487,1.0,487.0,BK2_3,1.0,,0.0,Customer,,40.692677,-73.959874,6.15203263
2463.0,-73.95852972,40.73234001,201,1.0,201.0,BK1,1.0,,0.0,Customer,,40.732521,-73.958471,20.432682747
2464.0,-73.95852972,40.73234001,200,1.0,200.0,BK1,1.0,,0.0,Customer,,40.732521,-73.958471,20.432682747
2465.0,-73.95852972,40.73234001,203,1.0,203.0,BK1,1.0,,0.0,Customer,,40.732521,-73.958471,20.432682747
2466.0,-74.00288508,40.67914381,1494,1.0,1494.0,BK2_3,1.0,,0.0,Customer,,40.679114,-74.002942,5.806505722
2467.0,-73.91493866,40.6583666,2266,0.0,2266.0,BK2_3,1.0,,0.0,Customer,,40.658469,-73.914962,11.478389927
2468.0,-73.91493866,40.6583666,2297,0.0,2297.0,BK2_3,1.0,,0.0,Customer,,40.658469,-73.914962,11.478389927
2469.0,-73.91493866,40.6583666,2531,0.0,2531.0,BK2_3,5.0,,0.0,Customer,,40.658469,-73.914962,11.478389927
2470.0,-73.96651913,40.68759157,417,1.0,417.0,BK2_3,1.0,,0.0,Customer,,40.68757,-73.966718,16.750781123
2471.0,-73.96651913,40.68759157,412,1.0,412.0,BK2_3,1.0,,0.0,Customer,,40.68757,-73.966718,16.750781123
2472.0,-73.96651913,40.68759157,413,1.0,413.0,BK2_3,1.0,,0.0,Customer,,40.68757,-73.966718,16.750781123
2473.0,-73.98048755,40.69489831,378,1.0,378.0,BK2_3,1.0,,0.0,Customer,,40.694923,-73.980176,26.200764841
2474.0,-73.95158355,40.65302893,2010,1.0,2010.0,BK2_3,1.0,,0.0,Customer,,40.652549,-73.95154,53.542431929
2475.0,-73.97216976,40.65383525,1715,1.0,1715.0,BK2_3,1.0,,0.0,Customer,,40.653789,-73.971928,20.924907776
2476.0,-73.97216976,40.65383525,1716,1.0,1716.0,BK2_3,1.0,,0.0,Customer,,40.653789,-73.971928,20.924907776
2477.0,-73.91810083,40.68986064,651,1.0,651.0,BK1,1.0,,0.0,Customer,,40.689894,-73.918156,6.121806614
2478.0,-73.91810083,40.68986064,652,1.0,652.0,BK1,1.0,,0.0,Customer,,40.689894,-73.918156,6.121806614
2479.0,-73.91810083,40.68986064,686,1.0,686.0,BK1,1.0,,0.0,Customer,,40.689894,-73.918156,6.121806614
2480.0,-73.95992254,40.67104246,1980,1.0,1980.0,BK2_3,1.0,,0.0,Customer,,40.671077,-73.95991,3.932295444
2481.0,-73.87574192,40.66043861,1302,1.0,1302.0,BK4,1.0,,0.0,Customer,,40.660399,-73.875835,9.178558435
2482.0,-73.95706142,40.68074723,1781,1.0,1781.0,BK2_3,1.0,,0.0,Customer,,40.680537,-73.957138,24.295810277
2483.0,-73.91282081,40.67387228,2046,1.0,2046.0,BK2_3,1.0,,0.0,Customer,,40.674082,-73.912798,23.165672133
2484.0,-73.91282081,40.67387228,2047,1.0,2047.0,BK2_3,1.0,,0.0,Customer,,40.674082,-73.912798,23.165672133
2485.0,-73.94178514,40.65812495,2322,0.0,2322.0,BK2_3,1.0,,0.0,Customer,,40.65814,-73.941325,39.172961089
2486.0,-73.94178514,40.65812495,2558,0.0,2558.0,BK2_3,5.0,,0.0,Customer,,40.65814,-73.941325,39.172961089
2487.0,-73.94178514,40.65812495,2291,0.0,2291.0,BK2_3,1.0,,0.0,Customer,,40.65814,-73.941325,39.172961089
2488.0,-73.99352005,40.67514768,1550,1.0,1550.0,BK2_3,1.0,,0.0,Customer,,40.67578,-73.992987,83.541178789
2489.0,-73.99352005,40.67514768,1415,0.0,1415.0,BK2_3,1.0,,0.0,Customer,,40.67578,-73.992987,83.541178789
2490.0,-73.99352005,40.67514768,1569,0.0,1569.0,BK2_3,5.0,,0.0,Customer,,40.67578,-73.992987,83.541178789
2491.0,-73.99352005,40.67514768,1430,0.0,1430.0,BK2_3,1.0,,0.0,Customer,,40.67578,-73.992987,83.541178789
2492.0,-73.97327629,40.69431487,380,1.0,380.0,BK2_3,1.0,,0.0,Customer,,40.694323,-73.973189,7.271981002
2493.0,-73.96931107,40.57346479,1592,0.0,1592.0,BK2_3,1.0,,0.0,Customer,,40.574675,-73.96989,143.121379888
2494.0,-73.96931107,40.57346479,1726,0.0,1726.0,BK2_3,5.0,,0.0,Customer,,40.574675,-73.96989,143.121379888
2495.0,-73.96931107,40.57346479,1605,0.0,1605.0,BK2_3,1.0,,0.0,Customer,,40.574675,-73.96989,143.121379888
2496.0,-73.9381094,40.69934296,65,1.0,65.0,BK1,1.0,,0.0,Customer,,40.699524,-73.938431,33.640769122
2497.0,-73.93948487,40.69201133,790,1.0,790.0,BK1,2.0,,0.0,Customer,,40.69199,-73.939479,2.58880377
2498.0,-73.91981606,40.7016179,858,1.0,858.0,BK1,1.0,,0.0,Customer,,40.701516,-73.919634,19.03000021
2499.0,-73.97833581,40.68111815,1730,1.0,1730.0,BK2_3,1.0,,0.0,Customer,,40.681179,-73.978292,7.609275795
2500.0,-73.98090009,40.67866829,1555,1.0,1555.0,BK2_3,1.0,,0.0,Customer,,40.678921,-73.980733,31.497790302
2501.0,-74.00288508,40.67914381,1509,1.0,1509.0,BK2_3,1.0,,0.0,Customer,,40.679114,-74.002942,5.806505722
2502.0,-74.00288508,40.67914381,1502,1.0,1502.0,BK2_3,1.0,,0.0,Customer,,40.679114,-74.002942,5.806505722
2503.0,-74.00288508,40.67914381,1504,1.0,1504.0,BK2_3,1.0,,0.0,Customer,,40.679114,-74.002942,5.806505722
2504.0,-74.00288508,40.67914381,1495,1.0,1495.0,BK2_3,1.0,,0.0,Customer,,40.679114,-74.002942,5.806505722
2505.0,-74.00288508,40.67914381,1489,1.0,1489.0,BK2_3,1.0,,0.0,Customer,,40.679114,-74.002942,5.806505722
2506.0,-74.00288508,40.67914381,1508,1.0,1508.0,BK2_3,1.0,,0.0,Customer,,40.679114,-74.002942,5.806505722
2507.0,-73.9488804,40.66071769,2557,0.0,2557.0,BK2_3,5.0,,0.0,Customer,,40.660936,-73.948906,24.396658739
2508.0,-73.9488804,40.66071769,2290,0.0,2290.0,BK2_3,1.0,,0.0,Customer,,40.660936,-73.948906,24.396658739
2509.0,-73.9488804,40.66071769,2321,0.0,2321.0,BK2_3,1.0,,0.0,Customer,,40.660936,-73.948906,24.396658739
2510.0,-73.91271739,40.65913024,2189,1.0,2189.0,BK4,1.0,,0.0,Customer,,40.659103,-73.9129,15.511410796
2511.0,-73.93907163,40.63445609,2473,1.0,2473.0,BK2_3,1.0,,0.0,Customer,,40.634458,-73.939164,7.785140621
2512.0,-73.97216976,40.65383525,1710,1.0,1710.0,BK2_3,1.0,,0.0,Customer,,40.653789,-73.971928,20.924907776
2513.0,-73.97216976,40.65383525,1707,1.0,1707.0,BK2_3,1.0,,0.0,Customer,,40.653789,-73.971928,20.924907776
2514.0,-74.00424022,40.67587488,1444,1.0,1444.0,BK2_3,1.0,,0.0,Customer,,40.675842,-74.004259,4.143866504
2515.0,-73.95612329,40.65860163,2051,1.0,2051.0,BK2_3,1.0,,0.0,Customer,,40.65834,-73.956095,28.968806336
2516.0,-73.94904072,40.68233654,787,1.0,787.0,BK1,1.0,,0.0,Customer,,40.682641,-73.949104,34.369194941
2517.0,-73.87574192,40.66043861,1369,0.0,1369.0,BK4,5.0,,0.0,Customer,,40.660399,-73.875835,9.178558435
2518.0,-73.87574192,40.66043861,1171,0.0,1171.0,BK4,1.0,,0.0,Customer,,40.660399,-73.875835,9.178558435
2519.0,-73.87574192,40.66043861,1150,0.0,1150.0,BK4,1.0,,0.0,Customer,,40.660399,-73.875835,9.178558435
2520.0,-73.87574192,40.66043861,1090,0.0,1090.0,BK4,1.0,,0.0,Customer,,40.660399,-73.875835,9.178558435
2521.0,-73.87574192,40.66043861,1347,0.0,1347.0,BK4,5.0,,0.0,Customer,,40.660399,-73.875835,9.178558435
2522.0,-73.87574192,40.66043861,1111,0.0,1111.0,BK4,1.0,,0.0,Customer,,40.660399,-73.875835,9.178558435
2523.0,-73.91981606,40.7016179,859,1.0,859.0,BK1,1.0,,0.0,Customer,,40.701516,-73.919634,19.03000021
2524.0,-73.91981606,40.7016179,857,1.0,857.0,BK1,1.0,,0.0,Customer,,40.701516,-73.919634,19.03000021
2525.0,-73.93217364,40.69930105,901,1.0,901.0,BK1,1.0,,0.0,Customer,,40.699152,-73.932063,19.25707712
2526.0,-73.95992254,40.67104246,1979,1.0,1979.0,BK2_3,1.0,,0.0,Customer,,40.671077,-73.95991,3.932295444
2527.0,-73.9278168,40.68182054,2425,1.0,2425.0,BK2_3,1.0,,0.0,Customer,,40.682086,-73.927872,29.888956525
2528.0,-73.95933512,40.67212707,2066,1.0,2066.0,BK2_3,1.0,,0.0,Customer,,40.671904,-73.959417,25.715443006
2529.0,-73.95799316,40.67445384,1854,1.0,1854.0,BK2_3,1.0,,0.0,Customer,,40.674443,-73.957997,1.267457826
2530.0,-73.9381094,40.69934296,77,1.0,77.0,BK1,1.0,,0.0,Customer,,40.699524,-73.938431,33.640769122
2531.0,-73.9381094,40.69934296,70,1.0,70.0,BK1,1.0,,0.0,Customer,,40.699524,-73.938431,33.640769122
2532.0,-73.9381094,40.69934296,71,1.0,71.0,BK1,1.0,,0.0,Customer,,40.699524,-73.938431,33.640769122
2533.0,-73.9381094,40.69934296,76,1.0,76.0,BK1,1.0,,0.0,Customer,,40.699524,-73.938431,33.640769122
2534.0,-73.9381094,40.69934296,73,1.0,73.0,BK1,1.0,,0.0,Customer,,40.699524,-73.938431,33.640769122
2535.0,-73.9381094,40.69934296,67,1.0,67.0,BK1,1.0,,0.0,Customer,,40.699524,-73.938431,33.640769122
2536.0,-73.9381094,40.69934296,68,1.0,68.0,BK1,1.0,,0.0,Customer,,40.699524,-73.938431,33.640769122
2537.0,-73.9381094,40.69934296,102,1.0,102.0,BK1,1.0,,0.0,Customer,,40.699524,-73.938431,33.640769122
2538.0,-73.92643881,40.65695781,2358,1.0,2358.0,BK2_3,1.0,,0.0,Customer,,40.656905,-73.92643,6.136128836
2539.0,-73.92276095,40.69385316,890,1.0,890.0,BK1,1.0,,0.0,Customer,,40.693747,-73.922576,19.375158111
2540.0,-73.92597459,40.71206916,911,1.0,911.0,BK1,1.0,,0.0,Customer,,40.712192,-73.925503,41.876039362
2541.0,-73.96660582,40.70283308,207,1.0,207.0,BK1,1.0,,0.0,Customer,,40.702842,-73.966621,1.760150072
2542.0,-73.97582196,40.61611518,2817,1.0,2817.0,BK4,1.0,,0.0,Customer,,40.616083,-73.975856,4.658812061
2543.0,-73.96352384,40.71178724,185,1.0,185.0,BK1,1.0,,0.0,Customer,,40.712055,-73.963354,32.945076158
2544.0,-73.89170176,40.65361487,1318,1.0,1318.0,BK4,1.0,,0.0,Customer,,40.653756,-73.891368,32.269895862
2545.0,-73.924526,40.65951026,2371,1.0,2371.0,BK2_3,1.0,,0.0,Customer,,40.659373,-73.924739,23.976461664
2546.0,-73.91664804,40.64465337,2337,1.0,2337.0,BK2_3,1.0,,0.0,Customer,,40.64468,-73.91668,3.983632468
2547.0,-73.97916177,40.69434428,499,1.0,499.0,BK2_3,1.0,,0.0,Customer,,40.694067,-73.979567,45.903752471
2548.0,-73.950641,40.71213896,214,1.0,214.0,BK1,1.0,,0.0,Customer,,40.712462,-73.950692,36.157096466
2549.0,-73.91938845,40.61701662,2653,0.0,2653.0,BK4,1.0,,0.0,Customer,,40.617062,-73.919393,5.125552059
2550.0,-73.91938845,40.61701662,2944,0.0,2944.0,BK4,5.0,,0.0,Customer,,40.617062,-73.919393,5.125552059
2551.0,-73.91938845,40.61701662,2710,0.0,2710.0,BK4,1.0,,0.0,Customer,,40.617062,-73.919393,5.125552059
2552.0,-73.92988936,40.6553945,2255,1.0,2255.0,BK2_3,1.0,,0.0,Customer,,40.655398,-73.929886,0.22209162200000002
2553.0,-73.96526587,40.6988044,562,0.0,562.0,BK1,1.0,,0.0,Customer,,40.69898,-73.966015,66.54984376
2554.0,-73.96526587,40.6988044,796,0.0,796.0,BK1,5.0,,0.0,Customer,,40.69898,-73.966015,66.54984376
2555.0,-73.96526587,40.6988044,588,0.0,588.0,BK1,1.0,,0.0,Customer,,40.69898,-73.966015,66.54984376
2556.0,-73.9381094,40.69934296,132,1.0,132.0,BK1,1.0,,0.0,Customer,,40.699524,-73.938431,33.640769122
2557.0,-73.9381094,40.69934296,64,1.0,64.0,BK1,1.0,,0.0,Customer,,40.699524,-73.938431,33.640769122
2558.0,-73.90788098,40.68673492,940,1.0,940.0,BK1,1.0,,0.0,Customer,,40.686913,-73.908201,33.50260264
2559.0,-74.00434163,40.66971107,1501,1.0,1501.0,BK2_3,1.0,,0.0,Customer,,40.669692,-74.004267,6.639139157
2560.0,-73.93217364,40.69930105,904,1.0,904.0,BK1,1.0,,0.0,Customer,,40.699152,-73.932063,19.25707712
2561.0,-73.93217364,40.69930105,902,1.0,902.0,BK1,1.0,,0.0,Customer,,40.699152,-73.932063,19.25707712
2562.0,-73.93217364,40.69930105,903,1.0,903.0,BK1,1.0,,0.0,Customer,,40.699152,-73.932063,19.25707712
2563.0,-73.93364657,40.66264448,2060,1.0,2060.0,BK2_3,1.0,,0.0,Customer,,40.662621,-73.933645,2.448853147
2564.0,-73.95078665,40.67057561,1858,1.0,1858.0,BK2_3,1.0,,0.0,Customer,,40.670767,-73.950772,21.485808779
2565.0,-73.90615104,40.64932815,2409,1.0,2409.0,BK2_3,1.0,,0.0,Customer,,40.649503,-73.905843,32.641595355
2566.0,-73.86680097,40.65042984,1311,1.0,1311.0,BK4,1.0,,0.0,Customer,,40.650722,-73.867004,36.90496624
2567.0,-73.92705149,40.68854697,574,0.0,574.0,BK1,1.0,,0.0,Customer,,40.688529,-73.927187,11.885906008
2568.0,-73.92705149,40.68854697,808,0.0,808.0,BK1,5.0,,0.0,Customer,,40.688529,-73.927187,11.885906008
2569.0,-73.92705149,40.68854697,600,0.0,600.0,BK1,1.0,,0.0,Customer,,40.688529,-73.927187,11.885906008
2570.0,-73.93948487,40.69201133,791,1.0,791.0,BK1,2.0,,0.0,Customer,,40.69199,-73.939479,2.58880377
2571.0,-73.87574192,40.66043861,1372,0.0,1372.0,BK4,5.0,,0.0,Customer,,40.660399,-73.875835,9.178558435
2572.0,-73.87574192,40.66043861,1173,0.0,1173.0,BK4,1.0,,0.0,Customer,,40.660399,-73.875835,9.178558435
2573.0,-73.87574192,40.66043861,1113,0.0,1113.0,BK4,1.0,,0.0,Customer,,40.660399,-73.875835,9.178558435
2574.0,-73.92928679,40.65182308,2367,1.0,2367.0,BK2_3,1.0,,0.0,Customer,,40.651819,-73.929379,8.144038494
2575.0,-73.9711872,40.69932006,393,1.0,393.0,BK2_3,1.0,,0.0,Customer,,40.699287,-73.971186,3.890280242
2576.0,-73.9711872,40.69932006,337,1.0,337.0,BK2_3,1.0,,0.0,Customer,,40.699287,-73.971186,3.890280242
2577.0,-73.95508916,40.68413858,528,1.0,528.0,BK2_3,1.0,,0.0,Customer,,40.684199,-73.955098,6.739556183
2578.0,-73.95508916,40.68413858,329,0.0,329.0,BK2_3,1.0,,0.0,Customer,,40.684199,-73.955098,6.739556183
2579.0,-73.95508916,40.68413858,313,0.0,313.0,BK2_3,1.0,,0.0,Customer,,40.684199,-73.955098,6.739556183
2580.0,-73.95508916,40.68413858,556,0.0,556.0,BK2_3,5.0,,0.0,Customer,,40.684199,-73.955098,6.739556183
